id,prefix,name,chi2,pval
11025,b'4.1-ngram.next_system_utterance__lynnie',4.1,0.1768,0.9812
16291,b'4.1-ngram.next_system_utterance__n8 salmon n9',4.1,0.1768,0.9812
15244,b'4.1-ngram.next_system_utterance__n5 dryer sheets',4.1,0.1768,0.9812
15243,b'4.1-ngram.next_system_utterance__n5 dryer',4.1,0.1768,0.9812
16093,b'4.1-ngram.next_system_utterance__n7 unsalted nuts',4.1,0.1768,0.9812
11350,b'4.1-ngram.next_system_utterance__maxwell vietnam',4.1,0.1768,0.9812
6911,b'4.1-ngram.next_system_utterance__cumin n11',4.1,0.1768,0.9812
19431,b'4.1-ngram.next_system_utterance__salmon n9',4.1,0.1768,0.9812
15718,b'4.1-ngram.next_system_utterance__n6 pickle relish',4.1,0.1768,0.9812
15717,b'4.1-ngram.next_system_utterance__n6 pickle',4.1,0.1768,0.9812
21166,b'4.1-ngram.next_system_utterance__tofu',4.1,0.1768,0.9812
19432,b'4.1-ngram.next_system_utterance__salmon n9 tuna',4.1,0.1768,0.9812
21167,b'4.1-ngram.next_system_utterance__tofu n5',4.1,0.1768,0.9812
21168,b'4.1-ngram.next_system_utterance__tofu n5 dryer',4.1,0.1768,0.9812
6293,b'4.1-ngram.next_system_utterance__cilantro n4 tofu',4.1,0.1768,0.9812
21948,b'4.1-ngram.next_system_utterance__ve removed ground',4.1,0.1767,0.9813
19026,b'4.1-ngram.next_system_utterance__removed ground',4.1,0.1767,0.9813
3844,b'4.1-ngram.next_system_utterance__alright haley',4.1,0.1767,0.9813
6197,b'4.1-ngram.next_system_utterance__chips n3 sausage',4.1,0.1767,0.9813
20912,b'4.1-ngram.next_system_utterance__tea n2 chips',4.1,0.1767,0.9813
19591,b'4.1-ngram.next_system_utterance__sausage n4',4.1,0.1767,0.9813
3845,b'4.1-ngram.next_system_utterance__alright haley ve',4.1,0.1767,0.9813
14506,b'4.1-ngram.next_system_utterance__n3 sausage n4',4.1,0.1767,0.9813
8921,b'4.1-ngram.next_system_utterance__haley ve removed',4.1,0.1767,0.9813
14505,b'4.1-ngram.next_system_utterance__n3 sausage',4.1,0.1767,0.9813
8920,b'4.1-ngram.next_system_utterance__haley ve',4.1,0.1767,0.9813
8919,b'4.1-ngram.next_system_utterance__haley',4.1,0.1767,0.9813
3896,b'4.1-ngram.next_system_utterance__alright nick',4.1,0.1767,0.9813
3897,b'4.1-ngram.next_system_utterance__alright nick ve',4.1,0.1767,0.9813
16690,b'4.1-ngram.next_system_utterance__nick ve removed',4.1,0.1767,0.9813
16689,b'4.1-ngram.next_system_utterance__nick ve',4.1,0.1767,0.9813
4995,b'4.1-ngram.next_system_utterance__body wash',4.1,0.1767,0.9813
20450,b'4.1-ngram.next_system_utterance__squash',4.1,0.1766,0.9813
8953,b'4.1-ngram.next_system_utterance__ham nhere list',4.1,0.1766,0.9813
8952,b'4.1-ngram.next_system_utterance__ham nhere',4.1,0.1766,0.9813
18699,b'4.1-ngram.next_system_utterance__remind return library',4.1,0.1763,0.9813
13601,b'4.1-ngram.next_system_utterance__n2 dish soap',4.1,0.1762,0.9813
15569,b'4.1-ngram.next_system_utterance__n6 corn starch',4.1,0.1762,0.9813
6557,b'4.1-ngram.next_system_utterance__confectioners sugar n6',4.1,0.1762,0.9813
7867,b'4.1-ngram.next_system_utterance__extract n4',4.1,0.1762,0.9813
14581,b'4.1-ngram.next_system_utterance__n3 vanilla extract',4.1,0.1762,0.9813
22457,b'4.1-ngram.next_system_utterance__white vinegar n5',4.1,0.1762,0.9813
21894,b'4.1-ngram.next_system_utterance__vanilla extract n4',4.1,0.1762,0.9813
20623,b'4.1-ngram.next_system_utterance__stubbs n3 vanilla',4.1,0.1762,0.9813
15214,b'4.1-ngram.next_system_utterance__n5 confectioners',4.1,0.1762,0.9813
15215,b'4.1-ngram.next_system_utterance__n5 confectioners sugar',4.1,0.1762,0.9813
20683,b'4.1-ngram.next_system_utterance__sugar n6 corn',4.1,0.1762,0.9813
15080,b'4.1-ngram.next_system_utterance__n4 white vinegar',4.1,0.1762,0.9813
7868,b'4.1-ngram.next_system_utterance__extract n4 white',4.1,0.1762,0.9813
22099,b'4.1-ngram.next_system_utterance__vinegar n5 confectioners',4.1,0.1762,0.9813
22098,b'4.1-ngram.next_system_utterance__vinegar n5',4.1,0.1762,0.9813
12186,b'4.1-ngram.next_system_utterance__n1 killer tue',4.1,0.1761,0.9814
12185,b'4.1-ngram.next_system_utterance__n1 killer',4.1,0.1761,0.9814
18884,b'4.1-ngram.next_system_utterance__reminders n1 killer',4.1,0.1761,0.9814
10268,b'4.1-ngram.next_system_utterance__leave work',4.1,0.1761,0.9814
4905,b'4.1-ngram.next_system_utterance__blades n2 meditation',4.1,0.1760,0.9814
7553,b'4.1-ngram.next_system_utterance__dude nhere list',4.1,0.1760,0.9814
7552,b'4.1-ngram.next_system_utterance__dude nhere',4.1,0.1760,0.9814
9484,b'4.1-ngram.next_system_utterance__items dude nhere',4.1,0.1760,0.9814
3567,b'4.1-ngram.next_system_utterance__added items dude',4.1,0.1760,0.9814
9483,b'4.1-ngram.next_system_utterance__items dude',4.1,0.1760,0.9814
13740,b'4.1-ngram.next_system_utterance__n2 meditation buddies',4.1,0.1760,0.9814
13739,b'4.1-ngram.next_system_utterance__n2 meditation',4.1,0.1760,0.9814
8948,b'4.1-ngram.next_system_utterance__ham n7',4.1,0.1759,0.9814
19243,b'4.1-ngram.next_system_utterance__rob',4.1,0.1759,0.9814
4053,b'4.1-ngram.next_system_utterance__apple juice',4.1,0.1758,0.9814
16218,b'4.1-ngram.next_system_utterance__n8 honey',4.1,0.1757,0.9814
9195,b'4.1-ngram.next_system_utterance__honey n9',4.1,0.1757,0.9814
16219,b'4.1-ngram.next_system_utterance__n8 honey n9',4.1,0.1757,0.9814
17128,b'4.1-ngram.next_system_utterance__olives',4.1,0.1756,0.9814
9369,b'4.1-ngram.next_system_utterance__iphone',4.1,0.1756,0.9814
1213,b'4.1-ngram.current_user_utterance__ham brown',4.1,0.1755,0.9814
22672,b'4.1-ngram.next_system_utterance__yogurt n6 cream',4.1,0.1753,0.9815
15577,b'4.1-ngram.next_system_utterance__n6 cream tartar',4.1,0.1753,0.9815
5800,b'4.1-ngram.next_system_utterance__celery n5 greek',4.1,0.1753,0.9815
20867,b'4.1-ngram.next_system_utterance__tartar n7 napkins',4.1,0.1753,0.9815
16011,b'4.1-ngram.next_system_utterance__n7 napkins',4.1,0.1753,0.9815
6795,b'4.1-ngram.next_system_utterance__cream tartar n7',4.1,0.1753,0.9815
20866,b'4.1-ngram.next_system_utterance__tartar n7',4.1,0.1753,0.9815
20510,b'4.1-ngram.next_system_utterance__stick',4.1,0.1753,0.9815
22728,b'4.1-ngram.next_system_utterance__zone thu',4.1,0.1753,0.9815
21091,b'4.1-ngram.next_system_utterance__time zone thu',4.1,0.1753,0.9815
22729,b'4.1-ngram.next_system_utterance__zone thu mar',4.1,0.1753,0.9815
5358,b'4.1-ngram.next_system_utterance__bullion',4.1,0.1753,0.9815
22362,b'4.1-ngram.next_system_utterance__wed apr 12',4.1,0.1752,0.9815
15908,b'4.1-ngram.next_system_utterance__n7 cream',4.1,0.1752,0.9815
14317,b'4.1-ngram.next_system_utterance__n3 flour n4',4.1,0.1752,0.9815
14316,b'4.1-ngram.next_system_utterance__n3 flour',4.1,0.1752,0.9815
8111,b'4.1-ngram.next_system_utterance__flour n4',4.1,0.1752,0.9815
16486,b'4.1-ngram.next_system_utterance__n9 olive oil',4.1,0.1752,0.9815
16485,b'4.1-ngram.next_system_utterance__n9 olive',4.1,0.1752,0.9815
19084,b'4.1-ngram.next_system_utterance__removed sugar',4.1,0.1750,0.9815
21980,b'4.1-ngram.next_system_utterance__ve removed sugar',4.1,0.1750,0.9815
9912,b'4.1-ngram.next_system_utterance__jun 11 nif',4.1,0.1750,0.9815
4555,b'4.1-ngram.next_system_utterance__bars n23',4.1,0.1750,0.9815
4556,b'4.1-ngram.next_system_utterance__bars n24',4.1,0.1750,0.9815
17769,b'4.1-ngram.next_system_utterance__pickles',4.1,0.1750,0.9815
11850,b'4.1-ngram.next_system_utterance__mosques',4.1,0.1749,0.9815
18148,b'4.1-ngram.next_system_utterance__pray teams mosques',4.1,0.1749,0.9815
18146,b'4.1-ngram.next_system_utterance__pray',4.1,0.1749,0.9815
20929,b'4.1-ngram.next_system_utterance__teams',4.1,0.1749,0.9815
8305,b'4.1-ngram.next_system_utterance__friday pm jun',4.1,0.1749,0.9815
22390,b'4.1-ngram.next_system_utterance__weekly friday pm',4.1,0.1749,0.9815
8304,b'4.1-ngram.next_system_utterance__friday pm',4.1,0.1749,0.9815
20930,b'4.1-ngram.next_system_utterance__teams mosques',4.1,0.1749,0.9815
18147,b'4.1-ngram.next_system_utterance__pray teams',4.1,0.1749,0.9815
14883,b'4.1-ngram.next_system_utterance__n4 honey',4.1,0.1748,0.9815
16757,b'4.1-ngram.next_system_utterance__notes ni',4.1,0.1748,0.9816
10933,b'4.1-ngram.next_system_utterance__look leadership notes',4.1,0.1748,0.9816
10252,b'4.1-ngram.next_system_utterance__leadership notes',4.1,0.1748,0.9816
16758,b'4.1-ngram.next_system_utterance__notes ni ll',4.1,0.1748,0.9816
10932,b'4.1-ngram.next_system_utterance__look leadership',4.1,0.1748,0.9816
10251,b'4.1-ngram.next_system_utterance__leadership',4.1,0.1748,0.9816
10253,b'4.1-ngram.next_system_utterance__leadership notes ni',4.1,0.1748,0.9816
18789,b'4.1-ngram.next_system_utterance__reminder look leadership',4.1,0.1748,0.9816
20381,b'4.1-ngram.next_system_utterance__spicy peppers',4.1,0.1747,0.9816
19239,b'4.1-ngram.next_system_utterance__roasted veggies',4.1,0.1747,0.9816
19238,b'4.1-ngram.next_system_utterance__roasted',4.1,0.1747,0.9816
15413,b'4.1-ngram.next_system_utterance__n5 string',4.1,0.1746,0.9816
21925,b'4.1-ngram.next_system_utterance__ve removed cake',4.1,0.1746,0.9816
5540,b'4.1-ngram.next_system_utterance__cake nhere',4.1,0.1746,0.9816
5541,b'4.1-ngram.next_system_utterance__cake nhere list',4.1,0.1746,0.9816
18988,b'4.1-ngram.next_system_utterance__removed cake nhere',4.1,0.1746,0.9816
18987,b'4.1-ngram.next_system_utterance__removed cake',4.1,0.1746,0.9816
21364,b'4.1-ngram.next_system_utterance__towels n7',4.1,0.1745,0.9816
19045,b'4.1-ngram.next_system_utterance__removed milk eggs',4.1,0.1745,0.9816
14600,b'4.1-ngram.next_system_utterance__n3 wine',4.1,0.1744,0.9816
14601,b'4.1-ngram.next_system_utterance__n3 wine n4',4.1,0.1744,0.9816
22482,b'4.1-ngram.next_system_utterance__wine n4',4.1,0.1744,0.9816
12791,b'4.1-ngram.next_system_utterance__n11 sesame',4.1,0.1743,0.9816
2863,b'4.1-ngram.next_system_utterance__11 30 nif',4.1,0.1742,0.9816
8815,b'4.1-ngram.next_system_utterance__ground beef nto',4.1,0.1741,0.9817
4738,b'4.1-ngram.next_system_utterance__beef nto',4.1,0.1741,0.9817
4739,b'4.1-ngram.next_system_utterance__beef nto remove',4.1,0.1741,0.9817
15130,b'4.1-ngram.next_system_utterance__n5 aluminum',4.1,0.1740,0.9817
21119,b'4.1-ngram.next_system_utterance__tips n7',4.1,0.1740,0.9817
15792,b'4.1-ngram.next_system_utterance__n6 tips',4.1,0.1740,0.9817
15793,b'4.1-ngram.next_system_utterance__n6 tips n7',4.1,0.1740,0.9817
21120,b'4.1-ngram.next_system_utterance__tips n7 tissues',4.1,0.1740,0.9817
16076,b'4.1-ngram.next_system_utterance__n7 tissues',4.1,0.1740,0.9817
8169,b'4.1-ngram.next_system_utterance__foil n6 tips',4.1,0.1740,0.9817
3949,b'4.1-ngram.next_system_utterance__aluminum foil n6',4.1,0.1740,0.9817
15131,b'4.1-ngram.next_system_utterance__n5 aluminum foil',4.1,0.1740,0.9817
10997,b'4.1-ngram.next_system_utterance__lumber n5 aluminum',4.1,0.1740,0.9817
17734,b'4.1-ngram.next_system_utterance__pharmacy n5 glasses',4.1,0.1740,0.9817
14956,b'4.1-ngram.next_system_utterance__n4 pharmacy n5',4.1,0.1740,0.9817
17733,b'4.1-ngram.next_system_utterance__pharmacy n5',4.1,0.1740,0.9817
15276,b'4.1-ngram.next_system_utterance__n5 glasses',4.1,0.1740,0.9817
15277,b'4.1-ngram.next_system_utterance__n5 glasses maybe',4.1,0.1740,0.9817
11352,b'4.1-ngram.next_system_utterance__maybe',4.1,0.1740,0.9817
8592,b'4.1-ngram.next_system_utterance__glasses maybe',4.1,0.1740,0.9817
17520,b'4.1-ngram.next_system_utterance__pavers',4.1,0.1739,0.9817
14608,b'4.1-ngram.next_system_utterance__n3 yogurt',4.1,0.1739,0.9817
14609,b'4.1-ngram.next_system_utterance__n3 yogurt n4',4.1,0.1739,0.9817
11454,b'4.1-ngram.next_system_utterance__melissa',4.1,0.1739,0.9817
14475,b'4.1-ngram.next_system_utterance__n3 potatoes n4',4.1,0.1738,0.9817
12980,b'4.1-ngram.next_system_utterance__n13 chicken',4.1,0.1738,0.9817
6564,b'4.1-ngram.next_system_utterance__contact lens',4.1,0.1738,0.9817
10340,b'4.1-ngram.next_system_utterance__lens solution',4.1,0.1738,0.9817
6565,b'4.1-ngram.next_system_utterance__contact lens solution',4.1,0.1738,0.9817
10339,b'4.1-ngram.next_system_utterance__lens',4.1,0.1738,0.9817
19344,b'4.1-ngram.next_system_utterance__rx mon',4.1,0.1737,0.9817
17764,b'4.1-ngram.next_system_utterance__pick rx',4.1,0.1737,0.9817
17765,b'4.1-ngram.next_system_utterance__pick rx mon',4.1,0.1737,0.9817
19345,b'4.1-ngram.next_system_utterance__rx mon mar',4.1,0.1737,0.9817
16144,b'4.1-ngram.next_system_utterance__n8 brown',4.1,0.1737,0.9817
13791,b'4.1-ngram.next_system_utterance__n2 paint',4.1,0.1736,0.9817
547,b'4.1-ngram.current_user_utterance__beefs',4.1,0.1736,0.9817
1197,b'4.1-ngram.current_user_utterance__ground beefs',4.1,0.1736,0.9817
1813,b'4.1-ngram.current_user_utterance__packs',4.1,0.1736,0.9817
11439,b'4.1-ngram.next_system_utterance__meeting thu',4.1,0.1735,0.9817
18094,b'4.1-ngram.next_system_utterance__potatoes n6 hot',4.1,0.1735,0.9818
22394,b'4.1-ngram.next_system_utterance__weekly n2',4.1,0.1735,0.9818
4895,b'4.1-ngram.next_system_utterance__black tea',4.1,0.1734,0.9818
5507,b'4.1-ngram.next_system_utterance__cabbage n3',4.1,0.1733,0.9818
12068,b'4.1-ngram.next_system_utterance__n1 corned',4.1,0.1733,0.9818
10558,b'4.1-ngram.next_system_utterance__list n1 corned',4.1,0.1733,0.9818
12069,b'4.1-ngram.next_system_utterance__n1 corned beef',4.1,0.1733,0.9818
5508,b'4.1-ngram.next_system_utterance__cabbage n3 onions',4.1,0.1733,0.9818
4723,b'4.1-ngram.next_system_utterance__beef n2',4.1,0.1733,0.9818
6652,b'4.1-ngram.next_system_utterance__corned beef n2',4.1,0.1733,0.9818
6651,b'4.1-ngram.next_system_utterance__corned beef',4.1,0.1733,0.9818
14436,b'4.1-ngram.next_system_utterance__n3 onions',4.1,0.1733,0.9818
4724,b'4.1-ngram.next_system_utterance__beef n2 cabbage',4.1,0.1733,0.9818
13544,b'4.1-ngram.next_system_utterance__n2 cabbage n3',4.1,0.1733,0.9818
6650,b'4.1-ngram.next_system_utterance__corned',4.1,0.1733,0.9818
4954,b'4.1-ngram.next_system_utterance__blueberries n13',4.1,0.1733,0.9818
14719,b'4.1-ngram.next_system_utterance__n4 black',4.1,0.1733,0.9818
14813,b'4.1-ngram.next_system_utterance__n4 deodorant',4.1,0.1733,0.9818
10392,b'4.1-ngram.next_system_utterance__library n7',4.1,0.1732,0.9818
15668,b'4.1-ngram.next_system_utterance__n6 library n7',4.1,0.1732,0.9818
16389,b'4.1-ngram.next_system_utterance__n9 carrots',4.1,0.1730,0.9818
14251,b'4.1-ngram.next_system_utterance__n3 cottage',4.1,0.1729,0.9818
14252,b'4.1-ngram.next_system_utterance__n3 cottage cheese',4.1,0.1729,0.9818
6665,b'4.1-ngram.next_system_utterance__cottage cheese n4',4.1,0.1729,0.9818
17090,b'4.1-ngram.next_system_utterance__ok scot reminder',4.1,0.1729,0.9818
19655,b'4.1-ngram.next_system_utterance__scot reminder n1',4.1,0.1729,0.9818
19654,b'4.1-ngram.next_system_utterance__scot reminder',4.1,0.1729,0.9818
14513,b'4.1-ngram.next_system_utterance__n3 shower',4.1,0.1728,0.9818
18818,b'4.1-ngram.next_system_utterance__reminder ob appt',4.1,0.1727,0.9819
18817,b'4.1-ngram.next_system_utterance__reminder ob',4.1,0.1727,0.9819
8689,b'4.1-ngram.next_system_utterance__grad pic tue',4.1,0.1727,0.9819
21847,b'4.1-ngram.next_system_utterance__upload grad',4.1,0.1727,0.9819
8688,b'4.1-ngram.next_system_utterance__grad pic',4.1,0.1727,0.9819
17742,b'4.1-ngram.next_system_utterance__pic',4.1,0.1727,0.9819
21848,b'4.1-ngram.next_system_utterance__upload grad pic',4.1,0.1727,0.9819
17743,b'4.1-ngram.next_system_utterance__pic tue',4.1,0.1727,0.9819
17744,b'4.1-ngram.next_system_utterance__pic tue 30',4.1,0.1727,0.9819
21846,b'4.1-ngram.next_system_utterance__upload',4.1,0.1727,0.9819
13797,b'4.1-ngram.next_system_utterance__n2 paper plates',4.1,0.1727,0.9819
14789,b'4.1-ngram.next_system_utterance__n4 coffee',4.1,0.1727,0.9819
9700,b'4.1-ngram.next_system_utterance__james nhere list',4.1,0.1727,0.9819
9699,b'4.1-ngram.next_system_utterance__james nhere',4.1,0.1727,0.9819
20898,b'4.1-ngram.next_system_utterance__tc',4.1,0.1726,0.9819
20899,b'4.1-ngram.next_system_utterance__tc listerine',4.1,0.1726,0.9819
10762,b'4.1-ngram.next_system_utterance__listerine',4.1,0.1726,0.9819
10793,b'4.1-ngram.next_system_utterance__ll remind blood',4.1,0.1726,0.9819
18554,b'4.1-ngram.next_system_utterance__remind blood csl',4.1,0.1726,0.9819
6863,b'4.1-ngram.next_system_utterance__csl csl',4.1,0.1726,0.9819
4942,b'4.1-ngram.next_system_utterance__blood csl',4.1,0.1726,0.9819
18553,b'4.1-ngram.next_system_utterance__remind blood',4.1,0.1726,0.9819
4943,b'4.1-ngram.next_system_utterance__blood csl csl',4.1,0.1726,0.9819
18481,b'4.1-ngram.next_system_utterance__redeem ck reward',4.1,0.1726,0.9819
6314,b'4.1-ngram.next_system_utterance__ck reward thu',4.1,0.1726,0.9819
6313,b'4.1-ngram.next_system_utterance__ck reward',4.1,0.1726,0.9819
6312,b'4.1-ngram.next_system_utterance__ck',4.1,0.1726,0.9819
18480,b'4.1-ngram.next_system_utterance__redeem ck',4.1,0.1726,0.9819
12586,b'4.1-ngram.next_system_utterance__n10 milk',4.1,0.1726,0.9819
7075,b'4.1-ngram.next_system_utterance__david reminder',4.1,0.1725,0.9819
7076,b'4.1-ngram.next_system_utterance__david reminder n1',4.1,0.1725,0.9819
17059,b'4.1-ngram.next_system_utterance__ok david',4.1,0.1725,0.9819
17060,b'4.1-ngram.next_system_utterance__ok david reminder',4.1,0.1725,0.9819
22720,b'4.1-ngram.next_system_utterance__ziploc n4',4.1,0.1725,0.9819
8439,b'4.1-ngram.next_system_utterance__gallon ziploc n4',4.1,0.1725,0.9819
22721,b'4.1-ngram.next_system_utterance__ziploc n4 bread',4.1,0.1725,0.9819
14746,b'4.1-ngram.next_system_utterance__n4 buns',4.1,0.1725,0.9819
3404,b'4.1-ngram.next_system_utterance__50 pm',4.1,0.1724,0.9819
21479,b'4.1-ngram.next_system_utterance__trumpet mon mar',4.1,0.1724,0.9819
21478,b'4.1-ngram.next_system_utterance__trumpet mon',4.1,0.1724,0.9819
10387,b'4.1-ngram.next_system_utterance__liam trumpet mon',4.1,0.1724,0.9819
21477,b'4.1-ngram.next_system_utterance__trumpet',4.1,0.1724,0.9819
10386,b'4.1-ngram.next_system_utterance__liam trumpet',4.1,0.1724,0.9819
6381,b'4.1-ngram.next_system_utterance__cliff',4.1,0.1723,0.9819
10130,b'4.1-ngram.next_system_utterance__kiwi nhere',4.1,0.1723,0.9819
10131,b'4.1-ngram.next_system_utterance__kiwi nhere list',4.1,0.1723,0.9819
5086,b'4.1-ngram.next_system_utterance__boxers',4.1,0.1722,0.9819
8036,b'4.1-ngram.next_system_utterance__fix door knob',4.1,0.1722,0.9819
8035,b'4.1-ngram.next_system_utterance__fix door',4.1,0.1722,0.9819
20940,b'4.1-ngram.next_system_utterance__tell paul',4.1,0.1722,0.9819
17517,b'4.1-ngram.next_system_utterance__paul fix door',4.1,0.1722,0.9819
17516,b'4.1-ngram.next_system_utterance__paul fix',4.1,0.1722,0.9819
20941,b'4.1-ngram.next_system_utterance__tell paul fix',4.1,0.1722,0.9819
13339,b'4.1-ngram.next_system_utterance__n17 green',4.1,0.1722,0.9820
18643,b'4.1-ngram.next_system_utterance__remind lunch mrs',4.1,0.1720,0.9820
4012,b'4.1-ngram.next_system_utterance__anne thu',4.1,0.1720,0.9820
11876,b'4.1-ngram.next_system_utterance__mrs anne thu',4.1,0.1720,0.9820
4013,b'4.1-ngram.next_system_utterance__anne thu 25',4.1,0.1720,0.9820
6409,b'4.1-ngram.next_system_utterance__clothes pins',4.1,0.1720,0.9820
17214,b'4.1-ngram.next_system_utterance__oranges n9',4.1,0.1719,0.9820
7722,b'4.1-ngram.next_system_utterance__electrical',4.1,0.1717,0.9820
4631,b'4.1-ngram.next_system_utterance__bbq sauce',4.1,0.1717,0.9820
7723,b'4.1-ngram.next_system_utterance__electrical tape',4.1,0.1717,0.9820
4920,b'4.1-ngram.next_system_utterance__blake toothbrushes n3',4.1,0.1717,0.9820
13511,b'4.1-ngram.next_system_utterance__n2 blake toothbrushes',4.1,0.1717,0.9820
21275,b'4.1-ngram.next_system_utterance__toothbrushes n3',4.1,0.1717,0.9820
4605,b'4.1-ngram.next_system_utterance__batter n5',4.1,0.1717,0.9820
5557,b'4.1-ngram.next_system_utterance__calcium',4.1,0.1717,0.9820
5401,b'4.1-ngram.next_system_utterance__burgers n4',4.1,0.1716,0.9820
14196,b'4.1-ngram.next_system_utterance__n3 burgers',4.1,0.1716,0.9820
14197,b'4.1-ngram.next_system_utterance__n3 burgers n4',4.1,0.1716,0.9820
20997,b'4.1-ngram.next_system_utterance__thighs n3 burgers',4.1,0.1716,0.9820
5370,b'4.1-ngram.next_system_utterance__buns n3 cheese',4.1,0.1715,0.9820
6028,b'4.1-ngram.next_system_utterance__cheese pickles fruit',4.1,0.1715,0.9820
6027,b'4.1-ngram.next_system_utterance__cheese pickles',4.1,0.1715,0.9820
13536,b'4.1-ngram.next_system_utterance__n2 buns n3',4.1,0.1715,0.9820
14218,b'4.1-ngram.next_system_utterance__n3 cheese pickles',4.1,0.1715,0.9820
17770,b'4.1-ngram.next_system_utterance__pickles fruit',4.1,0.1715,0.9820
8134,b'4.1-ngram.next_system_utterance__flowers kelly wed',4.1,0.1714,0.9821
10038,b'4.1-ngram.next_system_utterance__kelly wed',4.1,0.1714,0.9821
10039,b'4.1-ngram.next_system_utterance__kelly wed 10',4.1,0.1714,0.9821
18652,b'4.1-ngram.next_system_utterance__remind meet flowers',4.1,0.1714,0.9821
19048,b'4.1-ngram.next_system_utterance__removed nutritional',4.1,0.1714,0.9821
21961,b'4.1-ngram.next_system_utterance__ve removed nutritional',4.1,0.1714,0.9821
21114,b'4.1-ngram.next_system_utterance__tina reminders n1',4.1,0.1713,0.9821
17099,b'4.1-ngram.next_system_utterance__ok tina',4.1,0.1713,0.9821
21113,b'4.1-ngram.next_system_utterance__tina reminders',4.1,0.1713,0.9821
17100,b'4.1-ngram.next_system_utterance__ok tina reminders',4.1,0.1713,0.9821
3308,b'4.1-ngram.next_system_utterance__30 n2',4.1,0.1713,0.9821
15608,b'4.1-ngram.next_system_utterance__n6 french',4.1,0.1711,0.9821
9707,b'4.1-ngram.next_system_utterance__jan 15',4.1,0.1710,0.9821
